XCoord,YCoord,FID,REQUESTID,REQCAT,DESC,DATEINIT,STATUS,DATECLOSED,CANCEL,PROBCODE,SHOP,TILENO,DOMAINID,SRX,SRY
-84.59800089,42.72776538,453,115427,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13061206.819000,447512.783000
-84.54453174,42.70483077,454,115428,SEWER,DRAINAGE PROBLEM,2018-02-21 00:00:00,CLOSED,2018-02-27 00:00:00,N,DRAINAGE PROBLEM,LG-28,2,2,13075555.040000,439119.900000
-84.56225753,42.69071224,455,115467,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13070778.830000,433985.320000
-84.59273752,42.70551961,456,115468,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13062599.190000,439402.010000
-84.57884757,42.72475633,457,115474,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13066350.090000,446402.650000
-84.60795572,42.69070438,458,115476,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13058493.490000,434014.330000
-84.58830354,42.76489310,459,115478,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13063847.880000,461036.120000
-84.54353904,42.69887074,460,115479,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-28,2,2,13075817.290000,436947.350000
-84.59783347,42.76035525,461,115481,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13061284.410000,459389.280000
-84.60003203,42.75753491,462,115482,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13060691.170000,458363.100000
-84.57422621,42.72982329,463,115483,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13067596.350000,448246.090000
-84.51778672,42.74294451,464,115487,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-11,1,2,13082768.380000,452995.520000
-84.52214599,42.73255330,465,115491,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13081590.440000,449210.810000
-84.56993802,42.70656142,466,115492,SEWER,CB-MH COVER,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,CB-MH COVER,LG-29,4,2,13068727.980000,439766.050000
-84.54920540,42.70940518,467,115493,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-03-01 00:00:00,N,SEW-WTR IN BSMNT,LG-28,1,2,13074302.490000,440789.620000
-84.59553052,42.67190594,468,115494,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,DI-06,3,2,13061815.210000,427154.400000
-84.53873366,42.73546917,469,115496,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-15,1,2,13077136.240000,450282.100000
-84.56156262,42.69571784,470,115501,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13070969.870000,435809.050000
-84.55711844,42.68535785,471,115502,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13072155.990000,432030.880000
-84.60795572,42.69070438,472,115509,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13058493.490000,434014.330000
-84.54898403,42.68902426,473,115510,SEWER,SEW-WTR IN BSMNT,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13074345.900000,433362.170000
-84.58225718,42.69483268,474,115513,SEWER,CAVE IN,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,CAVE IN,LG-32,3,2,13065406.040000,435500.040000
-84.53788033,42.73715479,475,115522,SEWER,CB-MH COVER,2018-02-21 00:00:00,CLOSED,2018-02-22 00:00:00,N,CB-MH COVER,LG-15,1,2,13077366.730000,450895.920000
-84.56727478,42.73262299,476,115527,SEWER,DRAINAGE PROBLEM,2018-02-21 00:00:00,CLOSED,2018-02-26 00:00:00,N,DRAINAGE PROBLEM,LG-17,4,2,13069466.403000,449261.848000
-127.91419264,32.02636835,477,115539,SEWER,WATER ON ROAD,2018-02-22 00:00:00,CLOSED,2018-02-26 00:00:00,N,WATER ON ROAD, , ,2,0.000000,0.000000
-84.51231531,42.73669866,478,115548,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13084234.120000,450716.770000
-84.57542011,42.73893239,479,115549,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13067283.820000,451566.480000
-84.51778672,42.74294451,480,115550,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-03-01 00:00:00,N,SEW-WTR IN BSMNT,LG-11,1,2,13082768.380000,452995.520000
-84.57386266,42.69165089,481,115551,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-32,3,2,13067659.790000,434334.850000
-84.55787818,42.75047141,482,115552,SEWER,WATER ON ROAD,2018-02-22 00:00:00,CLOSED,2018-02-23 00:00:00,N,WATER ON ROAD,LG-09,4,2,13072005.620000,455760.420000
-84.59985963,42.72756800,483,115553,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13060707.220000,447442.230000
-84.56479506,42.71600449,484,115560,SEWER,CB-MH COVER,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,CB-MH COVER,LG-20,4,2,13070118.340000,443204.050000
-84.57420728,42.74852941,485,115569,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13067618.240000,455063.090000
-84.56552236,42.74856264,486,115574,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13069950.920000,455069.570000
-84.58960562,42.73820657,487,115576,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13063472.500000,451311.740000
-84.53987194,42.68547866,488,115577,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13076792.970000,432064.890000
-84.53715267,42.70582953,489,115581,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-27,2,2,13077539.090000,439479.770000
-84.58468604,42.75653900,490,115589,SEWER,CAVE IN,2018-02-22 00:00:00,CLOSED,2018-02-27 00:00:00,N,CAVE IN,LG-06,4,2,13064811.351000,457989.115000
-84.59390443,42.75526966,491,115594,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-22 00:00:00,N,SEW-WTR IN BSMNT,LG-07,4,2,13062334.490000,457533.080000
-84.51916169,42.74104083,492,115595,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-11,1,2,13082397.790000,452302.430000
-84.57117910,42.71397526,493,115610,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068400.980000,442468.650000
-84.55845166,42.74946580,494,115614,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-09,4,2,13071850.760000,455394.300000
-84.54466425,42.72290419,495,115617,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-27 00:00:00,N,SEW-WTR IN BSMNT,LG-21,1,2,13075533.350000,445706.400000
-84.60795572,42.69070438,496,115620,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-26 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13058493.490000,434014.330000
-84.60795572,42.69070438,497,115621,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-26 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13058493.490000,434014.330000
-84.59745153,42.72987978,498,115623,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-26 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13061356.530000,448282.920000
-84.55857275,42.69501722,499,115625,SEWER,SEW-WTR IN BSMNT,2018-02-22 00:00:00,CLOSED,2018-02-26 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13071773.010000,435551.880000
-84.54729262,42.72700427,500,115637,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-16,4,2,13074830.320000,447202.080000
-84.55344036,42.71456360,501,115638,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-21,4,2,13073168.490000,442671.980000
-84.57572487,42.73435453,502,115639,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-17,4,2,13067197.810000,449898.390000
-84.54453940,42.72276751,503,115641,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-21,1,2,13075566.790000,445656.520000
-84.59633800,42.68432428,504,115642,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13061610.410000,431680.530000
-84.55276121,42.72001331,505,115644,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-21,1,2,13073355.390000,444657.590000
-84.54008280,42.71825252,506,115647,SEWER,WATER ON ROAD,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,WATER ON ROAD,LG-22,1,2,13076760.880000,444008.640000
-84.53393733,42.70679673,507,115648,SEWER,CB-MH COVER,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,CB-MH COVER,LG-27,2,2,13078403.980000,439830.510000
-84.55211590,42.74871518,508,115649,SEWER,WATER ON ROAD,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,WATER ON ROAD,LG-09,4,2,13073551.830000,455116.940000
-84.60264678,42.69992238,509,115650,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13059930.140000,437369.550000
-84.53272146,42.71620505,510,115656,SEWER,SEW-WTR IN BSMNT,2018-02-23 00:00:00,CLOSED,2018-02-23 00:00:00,N,SEW-WTR IN BSMNT,LG-22,2,2,13078737.530000,443258.500000
-84.59157214,42.68799385,511,115712,SEWER,SEW-WTR IN BSMNT,2018-02-26 00:00:00,CLOSED,2018-02-26 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13062895.350000,433014.350000
-84.59118913,42.69628548,512,115717,SEWER,SEWER ODOR,2018-02-26 00:00:00,CLOSED,2018-02-26 00:00:00,N,SEWER ODOR,LG-31,3,2,13063006.380000,436035.750000
-84.54372201,42.72257009,513,115724,SEWER,SEW-WTR IN BSMNT,2018-02-26 00:00:00,CLOSED,2018-02-27 00:00:00,N,SEW-WTR IN BSMNT,LG-21,1,2,13075786.270000,445584.110000
-84.50843220,42.72993407,514,115727,SEWER,CB-MH COVER,2018-02-26 00:00:00,CLOSED,2018-02-26 00:00:00,N,CB-MH COVER,LG-14, ,2,13085273.120000,448249.790000
-84.59917175,42.75327483,515,115728,SEWER,SEW-WTR IN BSMNT,2018-02-26 00:00:00,CLOSED,2018-02-26 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13060917.910000,456809.970000
-84.51099704,42.75224439,516,115735,SEWER,CAVE IN,2018-02-26 00:00:00,CLOSED,2018-03-01 00:00:00,N,CAVE IN,LG-11,1,2,13084597.971000,456381.456000
-84.52271996,42.68971206,517,115742,SEWER,SEWER PROBLEM,2018-02-26 00:00:00,CLOSED,2018-02-27 00:00:00,N,SEWER PROBLEM,LG-35,2,2,13081407.300000,433598.630000
-84.53805259,42.72441266,518,115758,SEWER,DRAINAGE PROBLEM,2018-02-26 00:00:00,CLOSED,2018-02-27 00:00:00,N,DRAINAGE PROBLEM,LG-22,1,2,13077311.002000,446252.441000
-84.54752371,42.68445503,519,115788,SEWER,DRAINAGE PROBLEM,2018-02-26 00:00:00,CLOSED,2018-02-27 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13074734.920000,431696.180000
-84.54499568,42.74567430,520,115791,SEWER,CB-MH COVER,2018-02-26 00:00:00,CLOSED,2018-02-27 00:00:00,N,CB-MH COVER,LG-09,1,2,13075461.870000,454004.630000
-84.58199396,42.68696996,521,115794,SEWER,CAVE IN,2018-02-26 00:00:00,CLOSED,2018-02-27 00:00:00,N,CAVE IN,LG-32,3,2,13065469.470000,432634.490000
-84.51402191,42.75867278,522,115798,SEWER,SEW-WTR IN BSMNT,2018-02-26 00:00:00,CLOSED,2018-03-01 00:00:00,N,SEW-WTR IN BSMNT,LG-02,1,2,13083789.680000,458725.550000
-84.59985968,42.72779941,523,115799,SEWER,SEW-WTR IN BSMNT,2018-02-26 00:00:00,CLOSED,2018-02-27 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13060707.440000,447526.560000
-84.53722600,42.71319531,524,115817,SEWER,SEW-WTR IN BSMNT,2018-02-27 00:00:00,CLOSED,2018-02-27 00:00:00,N,SEW-WTR IN BSMNT,LG-22,2,2,13077524.820000,442164.090000
-84.60344805,42.69375338,525,115823,SEWER,SEW-WTR IN BSMNT,2018-02-27 00:00:00,CLOSED,2018-02-27 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059708.440000,435122.020000
-84.54571691,42.76811151,526,115825,SEWER,CAVE IN,2018-02-27 00:00:00,CLOSED,2018-02-27 00:00:00,N,CAVE IN,LG-04,1,2,13075285.540000,462181.790000
-84.54571691,42.76811151,527,115826,SEWER,PLUGGED CB-CLVRT,2018-02-27 00:00:00,CLOSED,2018-02-27 00:00:00,N,PLUGGED CB-CLVRT,LG-04,1,2,13075285.540000,462181.790000
-84.55013315,42.67209162,528,115852,SEWER,CB-MH COVER,2018-02-27 00:00:00,CLOSED,2018-02-28 00:00:00,N,CB-MH COVER,DI-04,2,2,13074023.520000,427192.170000
-84.56103256,42.71454794,529,115899,SEWER,CAVE IN,2018-02-28 00:00:00,CLOSED,2018-03-01 00:00:00,N,CAVE IN, , ,2,13071128.200000,442670.890000
-84.55024552,42.69382534,530,115900,SEWER,DRAINAGE PROBLEM,2018-02-28 00:00:00,CLOSED,2018-03-01 00:00:00,N,DRAINAGE PROBLEM, , ,2,13074010.570000,435112.540000
-84.56953974,42.74624340,531,115907,SEWER,CAVE IN,2018-02-28 00:00:00,CLOSED,2018-03-01 00:00:00,N,CAVE IN, , ,2,13068869.870000,454226.950000
-84.60169887,42.75869994,532,115908,SEWER,DRAINAGE PROBLEM,2018-02-28 00:00:00,CLOSED,2018-03-19 00:00:00,N,DRAINAGE PROBLEM, , ,2,13060244.730000,458788.914000
-84.59745153,42.72987978,533,115921,SEWER,SEW-WTR IN BSMNT,2018-03-01 00:00:00,CLOSED,2018-03-01 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13061356.530000,448282.920000
-84.60344805,42.69375338,534,115930,SEWER,SEW-WTR IN BSMNT,2018-03-01 00:00:00,CLOSED,2018-03-02 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059708.440000,435122.020000
-84.59745153,42.72987978,535,115949,SEWER,SEW-WTR IN BSMNT,2018-03-02 00:00:00,CLOSED,2018-03-09 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13061356.530000,448282.920000
-84.60337069,42.69398217,536,115956,SEWER,SEW-WTR IN BSMNT,2018-03-02 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059729.470000,435205.336000
-84.53487433,42.66870241,537,115967,SEWER,SEW-WTR IN BSMNT,2018-03-02 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,DI-10,2,2,13078124.410000,425948.490000
-84.58733709,42.66923686,538,115968,SEWER,CAVE IN,2018-03-02 00:00:00,CLOSED,2018-03-07 00:00:00,N,CAVE IN,DI-07,3,2,13064016.020000,426175.840000
-84.54699874,42.73382720,539,115975,SEWER,SEW-WTR IN BSMNT,2018-03-04 00:00:00,CLOSED,2018-03-09 00:00:00,N,SEW-WTR IN BSMNT,LG-16,1,2,13074914.603000,449688.369000
-84.60345150,42.69395153,540,115976,SEWER,SEW-WTR IN BSMNT,2018-03-04 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059707.714000,435194.233000
-84.55680045,42.69915607,541,115994,SEWER,SEW-WTR IN BSMNT,2018-03-05 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,LG-28,2,2,13072252.840000,437059.100000
-84.56542969,42.74429819,542,116009,SEWER,SEW-WTR IN BSMNT,2018-03-05 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13069972.140000,453515.430000
-84.59243079,42.76293844,543,116010,SEWER,SEW-WTR IN BSMNT,2018-03-05 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,LG-06,4,2,13062737.740000,460326.730000
-84.60345150,42.69395153,544,116011,SEWER,SEW-WTR IN BSMNT,2018-03-05 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059707.714000,435194.233000
-84.55382661,42.73655439,545,116032,SEWER,SEW-WTR IN BSMNT,2018-03-06 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,LG-16,4,2,13073082.507000,450686.233000
-84.51673352,42.73159779,546,116043,SEWER,SEW-WTR IN BSMNT,2018-03-07 00:00:00,CLOSED,2018-03-07 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13083043.910000,448859.960000
-84.53027626,42.72699551,547,116062,SEWER,SEW-WTR IN BSMNT,2018-03-07 00:00:00,CLOSED,2018-03-08 00:00:00,N,SEW-WTR IN BSMNT,LG-15,1,2,13079402.260000,447189.540000
-84.60345150,42.69395153,548,116068,SEWER,SEW-WTR IN BSMNT,2018-03-07 00:00:00,CLOSED,2018-03-09 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059707.714000,435194.233000
-84.51673352,42.73159779,549,116070,SEWER,SEW-WTR IN BSMNT,2018-03-07 00:00:00,CLOSED,2018-03-09 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13083043.910000,448859.960000
-84.59268585,42.69188699,550,116071,SEWER,CB-MH COVER,2018-03-07 00:00:00,CLOSED,2018-03-09 00:00:00,N,CB-MH COVER,LG-31,3,2,13062599.740000,434433.910000
-84.59405480,42.70639303,551,116085,SEWER,SEW-WTR IN BSMNT,2018-03-08 00:00:00,CLOSED,2018-03-08 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13062246.000000,439721.260000
-84.56722908,42.73272787,552,116086,SEWER,DRAINAGE PROBLEM,2018-03-08 00:00:00,CLOSED,2018-03-09 00:00:00,N,DRAINAGE PROBLEM,LG-17,4,2,13069478.771000,449300.039000
-84.60300696,42.72650565,553,116140,SEWER,SEW-WTR IN BSMNT,2018-03-12 00:00:00,CLOSED,2018-03-12 00:00:00,N,SEW-WTR IN BSMNT,LG-19, ,2,13059860.520000,447057.440000
-84.57801639,42.72798192,554,116144,SEWER,WATER ON ROAD,2018-03-12 00:00:00,CLOSED,2018-03-14 00:00:00,N,WATER ON ROAD,LG-17,4,2,13066576.370000,447577.580000
-84.55064516,42.76669729,555,116163,SEWER,SEW-WTR IN BSMNT,2018-03-13 00:00:00,CLOSED,2018-03-13 00:00:00,N,SEW-WTR IN BSMNT,LG-04,1,2,13073961.170000,461669.260000
-84.60266615,42.70013383,556,116164,SEWER,DRAINAGE PROBLEM,2018-03-13 00:00:00,CLOSED,2018-03-14 00:00:00,N,DRAINAGE PROBLEM,LG-30,3,2,13059925.150000,437446.620000
-84.58567586,42.67267422,557,116167,SEWER,CAVE IN,2018-03-13 00:00:00,CLOSED,2018-03-14 00:00:00,N,CAVE IN,DI-06,3,2,13064466.030000,427427.330000
-84.57198202,42.73753178,558,116190,SEWER,ROUGH ROAD,2018-03-14 00:00:00,CLOSED,2018-06-01 00:00:00,N,ROUGH ROAD,LG-17,4,2,13068206.140000,451053.790000
-84.53902842,42.68983628,559,116197,SEWER,WATER ON ROAD,2018-03-14 00:00:00,CLOSED,2018-03-15 00:00:00,N,WATER ON ROAD,LG-34,2,2,13077023.010000,433652.450000
-84.55046641,42.68879849,560,116204,SEWER,CB-MH COVER,2018-03-14 00:00:00,CLOSED,2018-03-15 00:00:00,N,CB-MH COVER,LG-33,2,2,13073947.190000,433280.760000
-84.58674963,42.70069201,561,116210,SEWER,SEW-WTR IN BSMNT,2018-03-14 00:00:00,CLOSED,2018-03-15 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13064203.970000,437638.450000
-84.55761911,42.71405475,562,116221,SEWER,SEW-WTR IN BSMNT,2018-03-15 00:00:00,CLOSED,2018-03-16 00:00:00,N,SEW-WTR IN BSMNT,LG-21,4,2,13072045.100000,442489.060000
-84.44972504,42.68284705,563,116235,SEWER,SEWER ODOR,2018-03-15 00:00:00,CLOSED,2018-03-15 00:00:00,N,SEWER ODOR,AL-05, ,2,13101028.880000,431068.980000
-84.53012981,42.74182450,564,116258,SEWER,SEW-WTR IN BSMNT,2018-03-16 00:00:00,CLOSED,2018-03-16 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13079452.100000,452593.550000
-84.54597965,42.68580627,565,116273,SEWER,CAVE IN,2018-03-16 00:00:00,CLOSED,2018-03-19 00:00:00,N,CAVE IN,LG-33,2,2,13075151.110000,432187.720000
-84.56900535,42.71707496,566,116334,SEWER,SEW-WTR IN BSMNT,2018-03-20 00:00:00,CLOSED,2018-03-21 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068987.860000,443596.850000
-84.58276954,42.68434491,567,116335,SEWER,SEWER PROBLEM,2018-03-20 00:00:00,CLOSED,2018-03-21 00:00:00,N,SEWER PROBLEM,LG-31,3,2,13065258.500000,431678.390000
-84.54464551,42.73717603,568,116343,SEWER,CAVE IN,2018-03-20 00:00:00,CLOSED,2018-03-22 00:00:00,N,CAVE IN,LG-16,1,2,13075549.380000,450907.430000
-84.55198370,42.75856826,569,116347,SEWER,SEW-WTR IN BSMNT,2018-03-20 00:00:00,CLOSED,2018-03-21 00:00:00,N,SEW-WTR IN BSMNT,LG-04,1,2,13073595.240000,458707.600000
-84.58845047,42.69705110,570,116359,SEWER,SEW-WTR IN BSMNT,2018-03-20 00:00:00,CLOSED,2018-03-21 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13063743.300000,436312.810000
-84.53256852,42.70881099,571,116373,SEWER,SEWER ODOR,2018-03-21 00:00:00,CLOSED,2018-03-22 00:00:00,N,SEWER ODOR,LG-27,2,2,13078773.320000,440563.830000
-84.55429893,42.75920653,572,116379,SEWER,SEW-WTR IN BSMNT,2018-03-21 00:00:00,CLOSED,2018-03-22 00:00:00,N,SEW-WTR IN BSMNT,LG-04,4,2,13072974.020000,458941.580000
-84.56044881,42.71540406,573,116388,SEWER,SEW-WTR IN BSMNT,2018-03-21 00:00:00,CLOSED,2018-03-22 00:00:00,N,SEW-WTR IN BSMNT,LG-21,4,2,13071285.790000,442982.520000
-84.54464551,42.73717603,574,116398,SEWER,CB-MH COVER,2018-03-21 00:00:00,CLOSED,2018-03-22 00:00:00,N,CB-MH COVER,LG-16,1,2,13075549.380000,450907.430000
-84.52151242,42.73787830,575,116401,SEWER,SEW-WTR IN BSMNT,2018-03-21 00:00:00,CLOSED,2018-03-22 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13081764.220000,451151.070000
-84.59080835,42.75434536,576,116405,SEWER,CAVE IN,2018-03-21 00:00:00,CLOSED,2018-03-23 00:00:00,N,CAVE IN,LG-07,4,2,13063165.067000,457194.011000
-84.57136863,42.72681311,577,116410,SEWER,SEWER PROBLEM,2018-03-22 00:00:00,CLOSED,2018-03-23 00:00:00,N,SEWER PROBLEM,LG-17,4,2,13068361.420000,447147.220000
-84.56269781,42.69342681,578,116415,SEWER,SEW-WTR IN BSMNT,2018-03-22 00:00:00,CLOSED,2018-03-26 00:00:00,N,SEW-WTR IN BSMNT,LG-32,2,2,13070662.770000,434974.850000
-84.54762486,42.72862152,579,116424,SEWER,CAVE IN,2018-03-22 00:00:00,CLOSED,2018-03-23 00:00:00,N,CAVE IN,LG-16,4,2,13074742.320000,447791.640000
-84.60159142,42.75869602,580,116425,SEWER,DRAINAGE PROBLEM,2018-03-22 00:00:00,CLOSED,2018-03-26 00:00:00,N,DRAINAGE PROBLEM,LG-06,4,2,13060273.581000,458787.404000
-84.55180066,42.67167087,581,116448,SEWER,CAVE IN,2018-03-23 00:00:00,CLOSED,2018-03-26 00:00:00,N,CAVE IN,DI-04,2,2,13073574.760000,427039.820000
-84.59294721,42.77007564,582,116449,SEWER,SEWER PROBLEM,2018-03-23 00:00:00,CLOSED,2018-03-26 00:00:00,N,SEWER PROBLEM,DT-31,4,2,13062606.060000,462928.100000
-84.53849436,42.75158190,583,116463,SEWER,SEW-WTR IN BSMNT,2018-03-26 00:00:00,CLOSED,2018-03-26 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13077212.510000,456153.890000
-84.53165590,42.74661385,584,116472,SEWER,SEW-WTR IN BSMNT,2018-03-26 00:00:00,CLOSED,2018-03-26 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13079045.590000,454339.720000
